#	X	Y
0	1.00000
1	1.00000
2	0.66667
3	0.75000
4	0.60000
5	0.66667
6	0.71429
7	0.62500
8	0.55556
9	0.50000
10	0.54545
11	0.50000
12	0.46154
13	0.50000
14	0.53333
15	0.56250
16	0.58824
17	0.61111
18	0.63158
19	0.65000
20	0.66667
21	0.68182
22	0.69565
23	0.70833
24	0.68000
25	0.69231
26	0.70370
27	0.71429
28	0.72414
29	0.73333
30	0.70968
31	0.68750
32	0.66667
33	0.64706
34	0.62857
35	0.61111
36	0.59459
37	0.60526
38	0.61538
39	0.62500
40	0.63415
41	0.61905
42	0.60465
43	0.59091
44	0.57778
45	0.56522
46	0.55319
47	0.54167
48	0.55102
49	0.56000
50	0.56863
51	0.57692
52	0.58491
53	0.57407
54	0.56364
55	0.57143
56	0.56140
57	0.55172
58	0.54237
59	0.53333
60	0.52459
61	0.53226
62	0.53968
63	0.54688
64	0.53846
65	0.54545
66	0.55224
67	0.55882
68	0.56522
69	0.55714
70	0.54930
71	0.54167
72	0.53425
73	0.52703
74	0.53333
75	0.53947
76	0.54545
77	0.53846
78	0.53165
79	0.53750
80	0.53086
81	0.52439
82	0.51807
83	0.51190
84	0.51765
85	0.51163
86	0.51724
87	0.52273
88	0.52809
89	0.52222
90	0.51648
91	0.51087
92	0.51613
93	0.51064
94	0.50526
95	0.50000
96	0.50515
97	0.51020
98	0.51515
99	0.52000
100	0.52475
101	0.52941
102	0.53398
103	0.52885
104	0.53333
105	0.53774
106	0.54206
107	0.54630
108	0.54128
109	0.54545
110	0.54955
111	0.54464
112	0.54867
113	0.55263
114	0.55652
115	0.56034
116	0.56410
117	0.56780
118	0.56303
119	0.55833
120	0.56198
121	0.56557
122	0.56911
123	0.57258
124	0.57600
125	0.57937
126	0.58268
127	0.58594
128	0.58915
129	0.58462
130	0.58015
131	0.57576
132	0.57895
133	0.57463
134	0.57037
135	0.57353
136	0.57664
137	0.57246
138	0.56835
139	0.56429
140	0.56028
141	0.56338
142	0.56643
143	0.56944
144	0.57241
145	0.57534
146	0.57143
147	0.56757
148	0.56376
149	0.56000
150	0.55629
151	0.55921
152	0.56209
153	0.56494
154	0.56774
155	0.56410
156	0.56688
157	0.56962
158	0.57233
159	0.57500
160	0.57764
161	0.58025
162	0.58282
163	0.58537
164	0.58788
165	0.59036
166	0.59281
167	0.59524
168	0.59172
169	0.59412
170	0.59649
171	0.59884
172	0.60116
173	0.59770
174	0.59429
175	0.59091
176	0.58757
177	0.58427
178	0.58101
179	0.58333
180	0.58564
181	0.58242
182	0.57923
183	0.57609
184	0.57297
185	0.56989
186	0.56684
187	0.56383
188	0.56085
189	0.56316
190	0.56021
191	0.55729
192	0.55440
193	0.55155
194	0.55385
195	0.55102
196	0.54822
197	0.54545
198	0.54271
199	0.54500
200	0.54229
201	0.53960
202	0.53695
203	0.53922
204	0.54146
205	0.54369
206	0.54106
207	0.53846
208	0.54067
209	0.54286
210	0.54502
211	0.54717
212	0.54930
213	0.55140
214	0.55349
215	0.55093
216	0.54839
217	0.55046
218	0.55251
219	0.55000
220	0.54751
221	0.54955
222	0.54709
223	0.54464
224	0.54222
225	0.54425
226	0.54185
227	0.53947
228	0.53712
229	0.53913
230	0.54113
231	0.53879
232	0.53648
233	0.53846
234	0.53617
235	0.53390
236	0.53165
237	0.52941
238	0.52720
239	0.52500
240	0.52282
241	0.52066
242	0.51852
243	0.51639
244	0.51837
245	0.51626
246	0.51417
247	0.51210
248	0.51406
249	0.51200
250	0.50996
251	0.51190
252	0.51383
253	0.51575
254	0.51765
255	0.51953
256	0.52140
257	0.52326
258	0.52510
259	0.52692
260	0.52874
261	0.52672
262	0.52852
263	0.52652
264	0.52453
265	0.52256
266	0.52060
267	0.51866
268	0.51673
269	0.51481
270	0.51292
271	0.51471
272	0.51282
273	0.51095
274	0.50909
275	0.51087
276	0.50903
277	0.50719
278	0.50538
279	0.50357
280	0.50178
281	0.50355
282	0.50530
283	0.50704
284	0.50877
285	0.51049
286	0.50871
287	0.50694
288	0.50519
289	0.50345
290	0.50515
291	0.50342
292	0.50171
293	0.50000
294	0.49831
295	0.50000
296	0.50168
297	0.50336
298	0.50167
299	0.50000
300	0.49834
301	0.50000
302	0.49835
303	0.50000
304	0.50164
305	0.50327
306	0.50489
307	0.50649
308	0.50485
